dataset,sample_id,clean_text,noisy_text,label,noise_type,severity,word_count,token_count,sigma_prime,alpha,oov_rate,clean_pred,noisy_pred,clean_score,noisy_score,delta_p,failure_label,clean_raw_output,noisy_raw_output
squad,131,Which company owns ABC?,whiCh comPany owns ABC?,"[""The Walt Disney Company"", ""The Walt Disney Company"", ""The Walt Disney Company""]",random_case_flip,0.15,4,9,2.25,0.3333333333333333,0.3333333333333333,The Walt Disney Company,The Walt Disney Company,1.0,1.0,0.0,0,The Walt Disney Company,The Walt Disney Company
squad,131,Which company owns ABC?,whICh coMPanY owns ABc?,"[""The Walt Disney Company"", ""The Walt Disney Company"", ""The Walt Disney Company""]",random_case_flip,0.3,4,11,2.75,0.3636363636363636,0.4545454545454545,The Walt Disney Company,The Walt Disney Company,1.0,1.0,0.0,0,The Walt Disney Company,The Walt Disney Company
squad,132,Which type of livestock was the argricultural region known for?,Wyich tyoe of livestock was the argricultural rsgion known for?,"[""cattle"", ""cattle"", ""cattle""]",keyboard_proximity,0.05,10,20,2.0,0.1,0.2,Cattle,Cattle,1.0,1.0,0.0,0,Cattle,Cattle
squad,132,Which type of livestock was the argricultural region known for?,Wgich tulw of livrwtick was the argricultural rwgion kniwn for?,"[""cattle"", ""cattle"", ""cattle""]",keyboard_proximity,0.15,10,26,2.6,0.3846153846153846,0.2307692307692307,Cattle,One of the richest agricultural regions in the U.S,1.0,0.0,1.0,1,Cattle,One of the richest agricultural regions in the U.S.
squad,132,Which type of livestock was the argricultural region known for?,Wbjch fuow of libsdtpck was the atgriculfurwl rwfiln kblwn dor?,"[""cattle"", ""cattle"", ""cattle""]",keyboard_proximity,0.3,10,29,2.9,0.3103448275862069,0.3793103448275862,Cattle,Farmlands were turned into suburbs,1.0,0.0,1.0,1,Cattle,Farmlands were turned into suburbs.
squad,132,Which type of livestock was the argricultural region known for?,Wh1ch type 0f livestock was the argricultura1 region known for?,"[""cattle"", ""cattle"", ""cattle""]",homoglyph,0.05,10,21,2.1,0.238095238095238,0.0476190476190476,Cattle,Cattle,1.0,1.0,0.0,0,Cattle,Cattle
squad,132,Which type of livestock was the argricultural region known for?,Wh1ch type 0f 1ive57ock was the argricultura1 r3g1on kn0wn for?,"[""cattle"", ""cattle"", ""cattle""]",homoglyph,0.15,10,30,3.0,0.4333333333333333,0.1,Cattle,unknown,1.0,0.0,1.0,1,Cattle,The passage does not provide information on which type of lock was known for the agricultural region.
squad,132,Which type of livestock was the argricultural region known for?,Wh1ch 7yp3 0f 1ive57ock wa5 th3 @r9ricu17ura1 r3910n kn0wn for?,"[""cattle"", ""cattle"", ""cattle""]",homoglyph,0.3,10,40,4.0,0.625,0.2,Cattle,"The passage mentions agriculture, motion pictures, petroleum, aircraft manufacturing, and aerospace as major industries",1.0,0.0,1.0,1,Cattle,"The passage mentions agriculture, motion pictures, petroleum, aircraft manufacturing, and aerospace as major industries."
squad,132,Which type of livestock was the argricultural region known for?,Whhich typpe of livestock was the argricultural reegion known for?,"[""cattle"", ""cattle"", ""cattle""]",char_repetition,0.05,10,21,2.1,0.0952380952380952,0.0952380952380952,Cattle,Cattle,1.0,1.0,0.0,0,Cattle,Cattle
squad,132,Which type of livestock was the argricultural region known for?,Whhich tyyppee of liveesstoock was the argricultural reegion knoown for?,"[""cattle"", ""cattle"", ""cattle""]",char_repetition,0.15,10,26,2.6,0.1538461538461538,0.1538461538461538,Cattle,Cattle and citrus,1.0,0.5,0.5,1,Cattle,Cattle and citrus.
squad,132,Which type of livestock was the argricultural region known for?,Whhiich ttyyppee of livveesstoock was the arrgricultturaal reeggioon knnoown ffor?,"[""cattle"", ""cattle"", ""cattle""]",char_repetition,0.3,10,32,3.2,0.15625,0.28125,Cattle,Cattle and citrus,1.0,0.5,0.5,1,Cattle,Cattle and citrus.
squad,132,Which type of livestock was the argricultural region known for?,Wich tye of livestock was the argricultural rgion known for?,"[""cattle"", ""cattle"", ""cattle""]",char_deletion,0.05,10,20,2.0,0.25,0.1,Cattle,Cattle,1.0,1.0,0.0,0,Cattle,Cattle
squad,132,Which type of livestock was the argricultural region known for?,Wich t of livtck was the argricultural rgion knwn for?,"[""cattle"", ""cattle"", ""cattle""]",char_deletion,0.15,10,20,2.0,0.3,0.15,Cattle,Cattle and citrus,1.0,0.5,0.5,1,Cattle,Cattle and citrus.
squad,132,Which type of livestock was the argricultural region known for?,Wch  of litck was the agriculurl rin kwn or?,"[""cattle"", ""cattle"", ""cattle""]",char_deletion,0.3,9,17,1.8888888888888888,0.2352941176470588,0.2352941176470588,Cattle,unknown,1.0,0.0,1.0,1,Cattle,"The passage does not directly answer the question as it is asked. The question asks for the agricultural region, but the passage mentions only that it is one of the richest agricultural regions in the U.S. without specifically naming it."
squad,132,Which type of livestock was the argricultural region known for?,Which t ype of livestock was the argricultural region known for?,"[""cattle"", ""cattle"", ""cattle""]",intra_word_whitespace,0.05,11,18,1.6363636363636365,0.1666666666666666,0.1111111111111111,Cattle,Cattle,1.0,1.0,0.0,0,Cattle,Cattle
squad,132,Which type of livestock was the argricultural region known for?,Whi ch typ e of livestock was the argricultural region known for?,"[""cattle"", ""cattle"", ""cattle""]",intra_word_whitespace,0.15,12,19,1.5833333333333333,0.1578947368421052,0.1578947368421052,Cattle,Cattle,1.0,1.0,0.0,0,Cattle,Cattle
squad,132,Which type of livestock was the argricultural region known for?,Wh ich t ype of livestock w as the argricultural region known for ?,"[""cattle"", ""cattle"", ""cattle""]",intra_word_whitespace,0.3,14,20,1.4285714285714286,0.2,0.25,Cattle,Cattle,1.0,1.0,0.0,0,Cattle,Cattle
squad,132,Which type of livestock was the argricultural region known for?,WHich tyPe of livestock was the argricultural rEgion known for?,"[""cattle"", ""cattle"", ""cattle""]",random_case_flip,0.05,10,21,2.1,0.1904761904761904,0.1428571428571428,Cattle,Cattle,1.0,1.0,0.0,0,Cattle,Cattle
squad,132,Which type of livestock was the argricultural region known for?,WHich tYPE of livEStOck was the argricultural rEgion knOwn for?,"[""cattle"", ""cattle"", ""cattle""]",random_case_flip,0.15,10,24,2.4,0.2916666666666667,0.2916666666666667,Cattle,Cattle,1.0,1.0,0.0,0,Cattle,Cattle
squad,132,Which type of livestock was the argricultural region known for?,WHIch TYPE of liVEStOck was the aRgriculTurAl rEGiOn kNOwn For?,"[""cattle"", ""cattle"", ""cattle""]",random_case_flip,0.3,10,29,2.9,0.3448275862068966,0.3793103448275862,Cattle,Cattle and citrus,1.0,0.5,0.5,1,Cattle,Cattle and citrus.
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","To firce Japan to ge more involved kn tne crusis, what did Saudi and Kuwaiti government do?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",keyboard_proximity,0.05,17,25,1.4705882352941178,0.16,0.16,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","They declared Japan a ""nonfriendly"" country and imposed a 5% production cut",0.6153846153846153,0.5714285714285715,0.0439560439560438,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","They declared Japan a ""nonfriendly"" country and imposed a 5% production cut."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","Tk fpdde Japah ti ve mkre involved kn tye crksis, what did Saudi and Luwaiti goverhment dk?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",keyboard_proximity,0.15,17,32,1.8823529411764703,0.34375,0.40625,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country",0.6153846153846153,1.0,-0.3846153846153847,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","Ti fidxe Japah gk he mkre involvsd kn tbs ceosue, whqt dkc Saudi and Iuwaifi gkvermmrnr di?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",keyboard_proximity,0.3,17,39,2.294117647058824,0.3846153846153846,0.6410256410256411,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","The Saudi and Kuwaiti governments declared Japan a ""nonfriendly"" country",0.6153846153846153,0.6666666666666666,-0.0512820512820513,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","The Saudi and Kuwaiti governments declared Japan a ""nonfriendly"" country."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","T0 force Japan t0 be more invo1v3d in 7he crisis, what did Saudi and Kuwaiti government do?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",homoglyph,0.05,17,30,1.7647058823529411,0.4333333333333333,0.1666666666666666,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country and imposed a 5% production cut",0.6153846153846153,0.6153846153846153,0.0,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country and imposed a 5% production cut."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","70 f0rce Jap@n 70 6e more invo1v3d in 7he crisis, what did S@udi and Kuwait1 governmen7 d0?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",homoglyph,0.15,17,44,2.588235294117647,0.5681818181818182,0.2272727272727272,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country",0.6153846153846153,1.0,-0.3846153846153847,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","70 f0rce Jap@n 70 6e more 1nv01v3d 1n 7h3 cr15i5, what did 5@udi @nd Kuwa1t1 90vernm3n7 d0?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",homoglyph,0.3,17,62,3.647058823529412,0.6612903225806451,0.1935483870967742,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country",0.6153846153846153,1.0,-0.3846153846153847,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","To foorce Japan to bbe more involved iin thhe criisis, what did Saudi and Kuwaiti government do?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",char_repetition,0.05,17,28,1.6470588235294117,0.2142857142857142,0.25,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","They declared Japan a ""nonfriendly"" country and imposed a 5% production cut",0.6153846153846153,0.5714285714285715,0.0439560439560438,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","They declared Japan a ""nonfriendly"" country and imposed a 5% production cut."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","Too foorrcce Japann too bbe moore involved iin thhe criisis, what did Saudi and KKuwaiti governnment doo?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",char_repetition,0.15,17,36,2.117647058823529,0.3055555555555556,0.3888888888888889,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country",0.6153846153846153,1.0,-0.3846153846153847,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","Too foorrcce Japann ttoo bbe moore involveed iin thhee crriisiiss, whaat diidd Saudi and KKuwaitti goovernnmeentt doo?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",char_repetition,0.3,17,46,2.7058823529411766,0.3043478260869565,0.4782608695652174,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country and imposed a 5% production cut",0.6153846153846153,0.6153846153846153,0.0,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country and imposed a 5% production cut."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","To frce Japan to e more involved n te crsis, what did Saudi and Kuwaiti government do?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",char_deletion,0.05,17,23,1.3529411764705883,0.217391304347826,0.217391304347826,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country and imposed a 5% production cut",0.6153846153846153,0.6153846153846153,0.0,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country and imposed a 5% production cut."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","T fe Japa t e mre involved n te crsis, what did Saudi and uwaiti goverment d?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",char_deletion,0.15,17,25,1.4705882352941178,0.44,0.28,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country",0.6153846153846153,1.0,-0.3846153846153847,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","T fe Japa  e mre involvd n t cs, wht d Saudi and uwaii gvermn d?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",char_deletion,0.3,16,27,1.6875,0.4814814814814814,0.4074074074074074,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country",0.6153846153846153,1.0,-0.3846153846153847,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country."
squad,133,"To force Japan to be more involved in the crisis, what did Saudi and Kuwaiti government do?","To force Japan t o be more involved in the crisis, what did Saudi and Kuwaiti government do?","[""5% production cut"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country"", ""declared Japan a \""nonfriendly\"" country""]",intra_word_whitespace,0.05,18,22,1.2222222222222223,0.2272727272727272,0.0909090909090909,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut","Declared Japan a ""nonfriendly"" country and imposed a 5% production cut",0.6153846153846153,0.6153846153846153,0.0,0,"Declared Japan a ""nonfriendly"" country and imposed a 5% production cut.","Declared Japan a ""nonfriendly"" country and imposed a 5% production cut."
